x,intensity
2337.9210000000003,0.21476455914094178
2339.85,0.20212343919150624
2341.779,0.18767020124931919
2343.708,0.20595611917617554
2345.637,0.2321460990714156
2347.5660000000003,0.22794359908822565
2349.495,0.22895219908419123
2351.424,0.2234048991063804
2353.353,0.21735329913058676
2355.282,0.21288183914847264
2357.2110000000002,0.20346823918612703
2359.14,0.20346823918612703
2361.069,0.20978879916084478
2362.998,0.21194047915223807
2364.927,0.21099911915600353
2366.856,0.205081999179672
2368.785,0.22202647911189405
2370.714,0.23584429905662282
2372.643,0.21688261913246953
2374.572,0.22901943908392225
2376.501,0.23258315906966734
2378.43,0.23668479905326076
2380.359,0.25443615898225536
2382.288,0.2674134789303461
2384.217,0.2737676589049294
2386.146,0.2720866589116534
2388.075,0.2864760188540959
2390.004,0.3203313587186746
2391.933,0.35664095857343614
2393.862,0.3787292984850828
2395.791,0.3877730784489077
2397.72,0.4083485183666059
2399.649,0.43188251827246993
2401.578,0.4379341182482635
2403.5069,0.4594172981623308
2405.4358,0.4647628781409485
2407.3647,0.46920071812319714
2409.2936,0.4687300381250799
2411.2225,0.47252909810988364
2413.1514,0.48590985805636056
2415.0803,0.4716213581135146
2417.0092,0.47888327808446685
2418.9381000000003,0.49290281802838865
2420.867,0.4825142380699431
2422.7960000000003,0.46879727812481087
2424.7250000000004,0.47700055809199776
2426.654,0.4735713181057148
2428.583,0.4538363781846545
2430.512,0.45807249816771
2432.4410000000003,0.467317998130728
2434.3700000000003,0.4610982981556068
2436.299,0.4661076781355693
2438.228,0.4844641980621432
